transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T3712,U076,2024-01-18,Expense,Utilities,7960.0,,Jaipur,Restaurant dinner
T10061,U008,2024-11-23,Income,Other,39016.0,Card,,ATM withdrawal
T2294,U109,2022-12-26,Expense,Food,4651.0,Bank Transfer,Hyderabad,xyz123
T5152,U068,2022-03-03,Expense,Travel,9905.0,Cash,Delhi,Restaurant dinner
T1192,U022,2024-09-01,Expense,Entertainment,6997.0,Bank Transfer,Mumbai,!!!
T11800,U104,2021-10-14,Expense,health,6661.0,Card,,Uber ride
T10446,U073,2022-01-22,Expense,Food,4223.0,Bank Transfer,Lucknow,Gym membership
T8484,U015,2023-07-02,Expense,Utilities,1981.0,UPI,che,Uber ride
T3355,U139,2024-07-29,Expense,Food,9180.0,,Hyderabad,asdfgh
T0317,U025,2021-12-16,Expense,Food,1856.0,Bank Transfer,Lucknow,Fixed deposit
T0991,U089,2024-10-04,Expense,Food,1558.0,bank transfr,Lucknow,
T3510,U142,2023-02-04,Expense,education,6197.0,Cash,Ahmedabad,Gym membership
T10139,U029,2024-08-07,Expense,Rent,23284.0,Card,Lucknow,Lunch
T13228,U015,2021-06-20,Income,Other,55263.0,Card,Ahmedabad,
T2696,U115,2024-05-13,Income,Salary,15451.0,Bank Transfer,Delhi,Grocery shopping
T1752,U094,2021-03-24,Expense,education,9107.0,Card,Ahmedabad,Internet bill
T2655,U142,2022-03-18,Expense,Entertainment,1657.0,Cash,Lucknow,Fixed deposit
T3335,U138,2023-09-22,Expense,Travel,4627.0,banktransfer,Delhi,ATM withdrawal
T1101,U074,2023-03-26,Expense,Rent,4433.0,Card,Delhi,Monthly rent payment
T6099,U112,2022-02-06,Expense,fod,6492.0,Cash,mum,Coffee
T11002,U052,2022-12-09,Income,Other,18457.0,UPI,Pune,Uber ride
T5460,U076,2024-11-09,Expense,health,3459.0,Cash,,
T2012,U037,2024-04-23,Expense,Travel,5405.0,Cash,Chennai,Monthly rent payment
T1332,U066,2021-01-08,Income,Salary,37799.0,Cash,Chennai,asdfgh
T3648,U125,2022-03-28,Expense,Food,2242.0,Bank Transfer,Bangalore,misc
T10790,U049,2023-12-29,Expense,helth,9214.0,,Bangalore,Train ticket
T6705,U027,2021-07-07,Expense,Utilities,1569.0,Cash,Chennai,Petrol
T3758,U025,2021-01-17,Expense,Utilities,1125.0,Cash,Jaipur,
T11528,U050,2023-11-23,Expense,Food,3794.0,bank transfr,Kolkata,ATM withdrawal
T3842,U126,2021-10-05,Expense,Utilities,9186.0,Card,Hyderabad,Train ticket
T13143,U082,2022-07-08,Expense,Food,3013.0,,mum,Train ticket
T12494,U097,2023-02-01,Expense,savings,8303.0,,Mumbai,Gym membership
T8082,U022,2021-01-18,Expense,Rent,9500.0,banktransfer,,Internet bill
T8347,U002,2024-04-13,Expense,Travel,9238.0,Cash,mum,Restaurant dinner
T12262,U121,2023-10-09,Expense,entrtnmnt,1624.0,Bank Transfer,Bangalore,misc
T9613,U089,2024-08-22,Expense,utilties,9308.0,UPI,Delhi,asdfgh
T5992,U149,2022-06-24,Expense,Travel,8214.0,Cash,Mumbai,
T11157,U043,2024-03-05,Income,Salary,32170.0,banktransfer,Delhi,!!!
T8263,U019,2022-07-05,Expense,edu,7170.0,Cash,Delhi,
T1133,U064,2021-01-14,Expense,Entertainment,5529.0,Card,Mumbai,Gym membership
T11819,U046,2021-07-02,Expense,Entertainment,3502.0,Bank Transfer,Lucknow,test
T6228,U038,2023-06-20,Expense,Food,7549.0,,Lucknow,Gym membership
T11514,U033,2023-11-16,Expense,Entertainment,3543.0,Bank Transfer,Hyderabad,...
T0538,U057,2024-11-17,Expense,Other,9135.0,Bank Transfer,Chennai,Coffee
T13270,U117,2022-01-11,Expense,Food,2424.0,Card,Pune,
T6014,U046,2023-09-19,Expense,Travel,1319.0,banktransfer,,Electricity bill
T4006,U142,2022-02-09,Expense,Entertainment,7542.0,banktransfer,Mumbai,Petrol
T9298,U069,2022-11-27,Income,Salary,67763.0,Card,Lucknow,Shopping
T13895,U024,,Expense,Food,5524.0,Bank Transfer,Pune,test
T10498,U124,2024-03-08,Expense,Food,4802.0,UPI,Jaipur,misc
T10867,U112,2024-03-25,Expense,education,507.0,Bank Transfer,Bangalore,...
T5777,U045,2022-09-19,Expense,Utilities,7365.0,Cash,Hyderabad,Coffee
T2734,U088,2024-08-03,Expense,Rent,27330.0,banktransfer,Bangalore,xyz123
T9396,U088,2022-03-30,Expense,Food,1548.0,Cash,Pune,Medicine
T6379,U113,2021-01-12,Expense,Travel,999999999.0,,Delhi,
T4289,U042,,Income,Freelance,21328.0,Card,Delhi,test
T13713,U117,2022-08-17,Income,Bonus,65904.0,UPI,Pune,
T5245,U100,2024-09-21,Expense,Other,2722.0,UPI,Hyderabad,...
T7971,U058,2021-02-06,Income,Bonus,64103.0,Card,Jaipur,Medicine
T0562,U092,2023-05-26,Income,Bonus,21590.0,UPI,Hyderabad,Fixed deposit
T8986,U082,2023-01-16,Expense,Entertainment,8343.0,Cash,,Online course
T13830,U068,2022-12-10,Income,Other,16854.0,Card,Delhi,Monthly rent payment
T0914,U009,2024-11-28,Expense,rnt,7801.0,Cash,Kolkata,Uber ride
T4532,U058,2022-04-01,Income,Investment,45931.0,Cash,Pune,Coffee
T12229,U027,2023-09-10,Expense,Food,1180.0,UPI,Hyderabad,
T0113,U018,2021-10-03,Expense,Food,3345.0,Cash,Kolkata,Gym membership
T12918,U080,2022-08-02,Expense,edu,2112.0,Card,jai,Doctor consultation
T0918,U016,2024-05-05,Expense,Food,2086.0,UPI,mum,xyz123
T5598,U062,2023-07-06,Expense,utlities,2884.0,Bank Transfer,Jaipur,Lunch
T1284,U004,2022-11-11,Income,Investment,12733.0,Cash,Pune,Electricity bill
T2277,U058,2021-05-29,Expense,Travel,3916.0,Bank Transfer,Hyderabad,xyz123
T4116,U022,2022-04-08,Expense,savings,6826.0,Bank Transfer,mum,Doctor consultation
T1584,U067,2021-06-12,Expense,entrtnmnt,3560.0,UPI,Chennai,Internet bill
T3182,U075,,Income,Investment,48501.0,Cash,Lucknow,Lunch
T2920,U021,,Expense,Travel,2020.0,UPI,,Fixed deposit
T0537,U140,,Expense,Travel,584.0,Card,Chennai,Monthly rent payment
T9094,U005,2022-01-22,Income,Salary,72722.0,UPI,mum,misc
T11950,U036,2023-12-13,Expense,rentt,37451.0,UPI,Bangalore,
T3189,U068,2024-10-17,Income,Bonus,36373.0,Card,,Restaurant dinner
T2070,U138,2022-06-22,Expense,rnt,7229.0,Bank Transfer,Ahmedabad,Lunch
T8177,U074,,Expense,rentt,33966.0,Card,Pune,Books
T3595,U138,2021-09-09,Expense,Entertainment,575.0,Card,Delhi,Online course
T12970,U105,2022-03-17,Expense,rnt,8162.0,Cash,Delhi,asdfgh
T13943,U022,2021-08-20,Expense,education,4650.0,UPI,Hyderabad,...
T6782,U015,2021-10-14,Expense,Entertainment,7185.0,UPI,Hyderabad,Online course
T2566,U043,2023-06-05,Income,Investment,33210.0,Bank Transfer,Delhi,Petrol
T3232,U057,2021-10-20,Expense,Travel,9420.0,Bank Transfer,Kolkata,Electricity bill
T12356,U032,2023-12-05,Expense,traval,741.0,Cash,Chennai,...
T8621,U123,2022-03-05,Expense,health,6264.0,bank transfr,jai,Petrol
T9644,U086,2024-01-07,Income,Investment,48693.0,,Mumbai,Monthly rent payment
T9000,U109,2022-04-17,Expense,fod,6168.0,Card,mum,Grocery shopping
T9840,U126,2024-09-24,Expense,rentt,48411.0,UPI,Lucknow,Doctor consultation
T10773,U011,,Expense,Travel,9051.0,,Ahmedabad,asdfgh
T11368,U086,2021-12-23,Expense,Utilities,420.0,bank transfr,Jaipur,Doctor consultation
T11921,U103,2022-06-28,Expense,Rent,7222.0,Bank Transfer,Jaipur,
T8737,U127,2023-10-20,Expense,Travel,7791.0,Cash,Hyderabad,ATM withdrawal
T8423,U030,2023-02-07,Expense,Food,2004.0,Card,Mumbai,Fixed deposit
T10467,U069,2023-07-12,Expense,Food,1144.0,Cash,Kolkata,Shopping
T3323,U063,2021-01-27,Expense,education,8408.0,Card,Pune,
T1079,U072,2021-04-26,Expense,Food,4678.0,Card,mum,
T9593,U099,2024-10-13,Expense,Rent,10139.0,,Chennai,Petrol
T4324,U130,2022-04-10,Expense,education,4621.0,UPI,,xyz123
T4077,U102,2022-05-10,Expense,rnt,1565.0,Bank Transfer,,
T1093,U075,2023-06-04,Expense,Food,4733.0,UPI,Mumbai,Monthly rent payment
T9755,U027,2022-01-05,Expense,health,6162.0,banktransfer,Pune,Books
T4104,U095,2022-02-26,Income,Freelance,67963.0,Cash,Kolkata,Doctor consultation
T12016,U130,2023-05-21,Expense,Travel,6406.0,Cash,Delhi,Uber ride
T8858,U122,2021-09-16,Income,Other,28650.0,Cash,Bangalore,
T5903,U081,2023-11-20,Expense,Rent,502.0,Bank Transfer,Ahmedabad,Internet bill
T11784,U068,2023-04-19,Expense,Food,4069.0,Cash,Ahmedabad,Lunch
T13159,U035,2021-11-23,Expense,Utilities,5708.0,Cash,Hyderabad,Restaurant dinner
T3620,U086,2022-02-12,Expense,Rent,957.0,Cash,Ahmedabad,Electricity bill
T3655,U114,2023-02-18,Expense,edu,4159.0,Card,Hyderabad,
T1750,U048,2023-10-23,Expense,Food,1575.0,Cash,Chennai,Movie tickets
T3610,U063,2021-12-27,Expense,savings,2782.0,UPI,Hyderabad,Gym membership
T1443,U125,2023-03-17,Income,Freelance,41167.0,UPI,Lucknow,
T10557,U077,2023-11-17,Expense,Travel,3607.0,Cash,Delhi,Coffee
T4485,U086,2024-07-02,Expense,fod,2701.0,Bank Transfer,Hyderabad,Internet bill
T12361,U038,2021-08-26,Expense,Entertainment,8667.0,UPI,Pune,ATM withdrawal
T13627,U123,,Income,Other,65111.0,Card,,Electricity bill
T12788,U131,2022-09-14,Expense,Travel,8740.0,,Kolkata,Electricity bill
T10887,U073,2021-01-03,Expense,Food,5538.0,UPI,Delhi,
T7090,U062,2022-06-18,Expense,traval,441.0,UPI,Jaipur,Uber ride
T7939,U101,2023-08-11,Expense,Rent,493.0,UPI,Jaipur,ATM withdrawal
T0978,U052,2021-03-13,Expense,Food,8767.0,UPI,Pune,Lunch
T2391,U118,2024-10-14,Expense,Food,1311.0,Bank Transfer,Chennai,...
T9548,U116,2024-11-21,Expense,educaton,141.0,Card,Kolkata,
T4963,U061,2023-10-29,Expense,Entertainment,9991.0,Cash,Chennai,
T12916,U117,2021-12-23,Expense,edu,4068.0,Card,Chennai,
T6393,U015,2021-09-16,Expense,saving,4828.0,UPI,Delhi,...
T2492,U007,2023-08-24,Expense,rentt,31837.0,Card,Jaipur,
T12574,U120,2024-11-18,Expense,rentt,39367.0,UPI,Jaipur,EMI payment
T3927,U113,2024-11-01,Expense,rentt,21882.0,UPI,Mumbai,Petrol
T8471,U039,2023-11-12,Expense,Food,2476.0,banktransfer,,EMI payment
T9171,U149,2021-08-03,Expense,Rent,596.0,bank transfr,Mumbai,Doctor consultation
T2848,U102,2021-02-10,Expense,rnt,1723.0,UPI,Kolkata,...
T10360,U077,2024-07-01,Expense,Rent,7560.0,Card,Mumbai,Lunch
T8084,U063,2024-06-22,Expense,Entertainment,9953.0,Card,Kolkata,Internet bill
T4691,U062,2024-07-04,Expense,Food,4894.0,banktransfer,Pune,Movie tickets
T5421,U088,2024-04-03,Expense,Food,629.0,Cash,Pune,Grocery shopping
T12664,U101,2022-07-09,Expense,Food,4033.0,Bank Transfer,Bangalore,Online course
T11332,U098,2021-05-22,Expense,Rent,629.0,Card,,Doctor consultation
T11825,U026,2022-04-21,Expense,Food,3699.0,UPI,Pune,
T13959,U072,2021-12-17,Expense,rnt,1054.0,Card,Pune,Electricity bill
T10344,U089,2024-03-10,Income,Salary,68142.0,UPI,Mumbai,Internet bill
T7585,U081,2023-03-21,Expense,Food,3789.0,Cash,Hyderabad,Uber ride
T11888,U005,2022-08-03,Expense,Utilities,5898.0,Cash,Jaipur,Shopping
T0765,U109,2022-01-21,Income,Investment,52092.0,Card,Kolkata,Internet bill
T5506,U065,2023-06-29,Income,Freelance,69326.0,UPI,,Gym membership
T10933,U062,2024-07-10,Expense,health,8737.0,Card,Kolkata,Monthly rent payment
T8719,U056,2024-02-08,Expense,fod,7405.0,Cash,Hyderabad,Doctor consultation
T10566,U066,2022-07-15,Expense,Entertainment,3293.0,Cash,Hyderabad,Books
T13827,U011,2022-05-07,Income,Other,15784.0,UPI,Delhi,xyz123
T12120,U088,2024-03-20,Income,Other,46955.0,Cash,Ahmedabad,ATM withdrawal
T5034,U042,2024-12-10,Expense,Entertainment,5248.0,Cash,Kolkata,Restaurant dinner
T13901,U100,2021-12-25,Expense,rentt,35564.0,Cash,Bangalore,...
T8767,U113,2024-05-31,Expense,Food,-500.0,Cash,,Uber ride
T6550,U075,2022-09-07,Expense,Travel,8890.0,Cash,Jaipur,Restaurant dinner
T0091,U058,2023-11-29,Expense,rentt,45961.0,Card,Bangalore,Petrol
T5856,U093,2024-09-15,Expense,Rent,7450.0,Cash,,ATM withdrawal
T9145,U122,2021-12-27,Expense,Food,1502.0,UPI,Jaipur,Books
T7102,U012,2021-08-20,Income,Investment,435261.0,Bank Transfer,jai,xyz123
T13636,U128,2021-01-15,Expense,Utilities,6121.0,Card,Mumbai,Petrol
T4090,U067,2023-08-30,Expense,Utilities,6512.0,Card,Lucknow,
T0355,U035,2023-08-03,Expense,rentt,42500.0,Cash,Lucknow,xyz123
T5124,U129,2024-11-09,Expense,health,6668.0,Cash,Bangalore,Doctor consultation
T5339,U074,2024-04-28,Expense,Food,4651.0,Cash,Jaipur,Doctor consultation
T0905,U140,2021-06-21,Expense,Other,8365.0,Card,Ahmedabad,Monthly rent payment
T13985,U010,2022-12-07,Expense,Food,4960.0,banktransfer,Ahmedabad,Movie tickets
T4946,U016,2024-03-06,Income,Other,17549.0,Card,Lucknow,Restaurant dinner
T7951,U060,2023-06-08,Expense,health,4547.0,bank transfr,Jaipur,Internet bill
T6349,U041,2022-12-31,Expense,Utilities,2648.0,Card,Bangalore,
T8851,U055,2021-08-04,Expense,fod,7208.0,Cash,mum,Uber ride
T1174,U089,2024-04-23,Income,Freelance,42499.0,banktransfer,Ahmedabad,
T1906,U093,2023-10-19,Expense,rentt,17463.0,Cash,Kolkata,Monthly rent payment
T8612,U019,2021-11-15,Expense,educaton,3872.0,Cash,Jaipur,
T6862,U003,2023-04-06,Expense,Food,8751.0,Cash,Ahmedabad,EMI payment
T10290,U061,2022-09-03,Expense,Rent,8321.0,,Chennai,
T5690,U020,2022-06-20,Expense,Travel,7304.0,Cash,Delhi,Train ticket
T6777,U132,2024-01-25,Expense,educaton,2345.0,Card,Delhi,Internet bill
T5757,U052,2023-08-10,Expense,utilties,9990.0,Card,Chennai,ATM withdrawal
T12605,U065,2024-07-25,Income,Other,11716.0,UPI,Pune,xyz123
T2206,U063,2024-01-24,Income,Investment,30031.0,Bank Transfer,Jaipur,!!!
T10198,U005,2023-02-06,Expense,Rent,7424.0,Cash,Ahmedabad,Medicine
T12582,U040,2023-02-05,Expense,Utilities,9656.0,Card,Bangalore,test
T13601,U048,2021-11-16,Expense,Entertainment,2759.0,UPI,,EMI payment
T8246,U042,2022-03-14,Expense,Travel,9360.0,bank transfr,Mumbai,Monthly rent payment
T8229,U104,2023-03-11,Expense,edu,2855.0,UPI,Bangalore,Grocery shopping
T2455,U097,2023-05-25,Expense,rentt,25344.0,Card,Hyderabad,Coffee
T10709,U010,2023-09-21,Income,Freelance,79291.0,Bank Transfer,Delhi,Shopping
T9949,U028,2021-10-25,Expense,edu,1586.0,banktransfer,Chennai,!!!
T12783,U097,2024-04-08,Expense,Travel,9803.0,Cash,Bangalore,Fixed deposit
T4004,U082,2024-03-01,Expense,educaton,9457.0,UPI,Pune,misc
T6747,U148,2023-11-04,Income,Salary,58060.0,UPI,Mumbai,
T5316,U105,2024-08-31,Income,Investment,28409.0,Card,Pune,
T3342,U088,2023-09-06,Expense,rnt,2129.0,Card,Hyderabad,Gym membership
T1992,U060,2024-07-09,Expense,Rent,5290.0,Card,Lucknow,Train ticket
T8361,U003,2023-05-16,Expense,Rent,2278.0,Bank Transfer,Delhi,Train ticket
T3073,U007,2022-01-12,Expense,Food,4873.0,bank transfr,Bangalore,Lunch
T6247,U076,2023-04-24,Expense,education,5266.0,Cash,Ahmedabad,ATM withdrawal
T4110,U020,2022-05-23,Expense,education,1391.0,UPI,Lucknow,
T9812,U141,2024-05-24,Expense,Food,301.0,Cash,Bangalore,
T7710,U043,2024-10-20,Expense,fod,1720.0,UPI,che,Restaurant dinner
T2258,U137,2021-02-13,Expense,Food,3513.0,UPI,Pune,...
T12640,U128,2023-08-12,Income,Bonus,79389.0,bank transfr,Mumbai,Movie tickets
T9148,U060,2024-04-13,Expense,Food,2286.0,UPI,Delhi,Monthly rent payment
T7580,U046,2022-07-06,Expense,Food,6848.0,UPI,Jaipur,ATM withdrawal
T1862,U118,2023-09-13,Expense,Rent,5257.0,Bank Transfer,mum,
T12793,U042,2023-03-02,Expense,educaton,4037.0,Card,Bangalore,
T1980,U025,2022-01-23,Expense,Travel,1579.0,Card,Mumbai,test
T0746,U052,2021-02-19,Income,Other,15783.0,Bank Transfer,Ahmedabad,Gym membership
T8472,U092,2021-01-09,Expense,health,202.0,UPI,Ahmedabad,Monthly rent payment
T0393,U126,2023-05-02,Expense,rentt,6188.0,Card,,
T11690,U093,2022-08-21,Expense,Travel,240.0,UPI,Kolkata,...
T6112,U040,2021-01-01,Expense,Rent,8189.0,Bank Transfer,Ahmedabad,Shopping
T2584,U021,2023-06-25,Expense,Rent,37979.0,Bank Transfer,Jaipur,Doctor consultation
T2056,U038,2021-08-30,Expense,edu,7396.0,Cash,Jaipur,Movie tickets
T1628,U097,2023-11-24,Expense,Travel,4517.0,Bank Transfer,Pune,Coffee
T1033,U025,,Expense,Entertainment,8774.0,,Bangalore,!!!
T2631,U008,2021-11-15,Expense,Travel,9331.0,Card,che,EMI payment
T7505,U110,2021-04-01,Income,Other,64814.0,UPI,Pune,Uber ride
T13684,U010,2021-01-05,Expense,Other,4605.0,Card,Ahmedabad,Electricity bill
T13559,U127,2023-02-14,Expense,utlities,5722.0,Card,jai,Doctor consultation
T13458,U058,2024-09-18,Expense,rnt,328.0,Card,Kolkata,Coffee
T7346,U062,2023-01-31,Expense,edu,6485.0,Card,,test
T4118,U043,2021-05-04,Expense,Utilities,9307.0,Card,Delhi,
T7562,U004,2021-01-29,Income,Bonus,14500.0,UPI,,Movie tickets
T9430,U119,2021-03-06,Expense,Food,1349.0,Card,Kolkata,asdfgh
T4283,U058,2024-02-09,Expense,Travel,2845.0,Cash,Bangalore,misc
T2693,U112,2022-05-14,Expense,Food,2018.0,Cash,Jaipur,Doctor consultation
T4328,U078,2023-01-23,Expense,Travel,4645.0,Bank Transfer,Bangalore,EMI payment
T13715,U086,2024-06-08,Income,Salary,44171.0,bank transfr,Jaipur,Gym membership
T8160,U108,2024-11-18,Income,Bonus,33136.0,Card,Kolkata,
T8373,U039,2022-04-04,Expense,rnt,8785.0,Cash,Chennai,Online course
T13620,U144,2022-03-20,Expense,Utilities,1686.0,UPI,jai,
T8443,U004,2022-11-23,Expense,Entertainment,999999999.0,,Hyderabad,Electricity bill
T4514,U138,2023-08-28,Expense,Entertainment,7619.0,bank transfr,Jaipur,
T11899,U014,2021-09-03,Expense,,7308.0,Cash,Hyderabad,!!!
T1553,U050,2021-11-29,Expense,Rent,9155.0,Card,Kolkata,Internet bill
T6417,U029,2021-12-21,Income,Other,44645.0,UPI,Hyderabad,Petrol
T13046,U137,2021-06-02,Expense,Travel,4885.0,Card,Lucknow,Doctor consultation
T1643,U016,2023-11-15,Expense,rnt,9603.0,Cash,Jaipur,Internet bill
T8763,U144,2023-05-24,Income,Other,53848.0,Card,,
T2623,U021,2023-05-22,Expense,Food,4698.0,UPI,Ahmedabad,Shopping
T9863,U147,2022-08-12,Expense,rentt,43629.0,UPI,,misc
T3299,U053,2023-12-05,Expense,savings,2143.0,Card,,Doctor consultation
T9821,U011,2022-11-25,Expense,Entertainment,9044.0,Cash,Jaipur,Gym membership
T13327,U014,2024-12-10,Expense,rentt,45422.0,Cash,Kolkata,
T2855,U008,2021-01-08,Expense,rnt,8813.0,Card,jai,Petrol
T10669,U030,2023-12-23,Expense,Travel,3873.0,Card,,Movie tickets
T8589,U019,2023-03-18,Expense,Entertainment,5711.0,Cash,Pune,Medicine
T2645,U072,2022-02-18,Expense,Utilities,2413.0,Bank Transfer,Ahmedabad,
T10120,U016,2023-11-23,Income,Other,64931.0,Bank Transfer,Kolkata,xyz123
T1453,U140,2021-10-28,Expense,Utilities,5317.0,Bank Transfer,Bangalore,misc
T12752,U094,2023-10-21,Income,Bonus,53061.0,Card,Mumbai,Online course
T13094,U018,2022-08-16,Expense,Rent,5924.0,Card,Lucknow,Uber ride
T2112,U134,2022-12-19,Expense,Travel,5608.0,Cash,Mumbai,Electricity bill
T9434,U133,2022-06-03,Expense,Other,1268.0,bank transfr,Lucknow,Lunch
T11129,U105,2023-06-30,Expense,utilties,2083.0,Cash,Ahmedabad,
T13016,U061,2022-05-21,Income,Other,64689.0,Cash,Lucknow,Online course
T10224,U144,2022-08-30,Expense,entrtnmnt,9387.0,Bank Transfer,Kolkata,
T2653,U013,2024-06-16,Expense,education,4272.0,UPI,Kolkata,Grocery shopping
T7779,U133,2024-10-24,Expense,Entertainment,8727.0,Card,Chennai,...
T6056,U053,2024-08-02,Expense,Travel,4448.0,Card,Hyderabad,misc
T4402,U078,2021-05-07,Expense,Entertainment,5957.0,Cash,Chennai,Restaurant dinner
T5475,U099,2021-08-13,Expense,Travel,6567.0,Card,Jaipur,Shopping
T10082,U006,2023-10-08,Expense,entrtnmnt,8886.0,Card,Lucknow,...
T11594,U059,2024-09-14,Expense,Food,2087.0,UPI,Pune,
T8908,U137,2024-05-01,Expense,Rent,5192.0,bank transfr,,
T9252,U067,2023-03-09,Expense,Rent,8529.0,UPI,Pune,ATM withdrawal
T8209,U013,2023-12-01,Expense,Entertainment,5020.0,Cash,Pune,
T2524,U037,2022-05-21,Expense,Utilities,6494.0,Card,Hyderabad,Internet bill
T9404,U090,2023-03-20,Income,Salary,55112.0,Card,Hyderabad,Doctor consultation
T13334,U066,2021-08-23,Expense,traval,2863.0,Card,Kolkata,Lunch
T9276,U007,2024-02-20,Expense,Travel,2061.0,UPI,Bangalore,Restaurant dinner
T6534,U020,2022-03-15,Expense,Utilities,1190.0,UPI,Bangalore,Lunch
T13274,U047,2024-10-24,Expense,Food,5702.0,Bank Transfer,Jaipur,Fixed deposit
T0758,U095,2021-06-08,Expense,rnt,1529.0,Bank Transfer,Bangalore,Restaurant dinner
T12472,U130,2024-01-02,Expense,Entertainment,6556.0,UPI,,Fixed deposit
T10035,U120,2021-03-17,Expense,entrtnmnt,9672.0,Cash,mum,Doctor consultation
T6980,U113,2024-04-07,Expense,fod,6189.0,UPI,Pune,Medicine
T10978,U067,2024-12-02,Expense,Travel,5170.0,Card,Jaipur,Coffee
T0180,U126,2024-03-11,Income,Other,64627.0,bank transfr,Pune,
T11546,U084,2021-08-23,Expense,Entertainment,2819.0,Card,Hyderabad,Books
T7956,U109,2024-04-01,Expense,entrtnmnt,1688.0,bank transfr,jai,Lunch
T10553,U112,2021-09-26,Expense,utlities,6431.0,Cash,Pune,Shopping
T7548,U010,2024-06-21,Expense,Rent,39988.0,UPI,Delhi,
T5879,U130,2021-05-21,Expense,Food,4649.0,UPI,Bangalore,Petrol
T1827,U066,,Expense,Travel,9980.0,Card,Kolkata,
T2568,U107,2023-07-11,Expense,rnt,9660.0,Bank Transfer,jai,!!!
T4260,U056,2024-04-14,Expense,Rent,4123.0,UPI,,Electricity bill
T12456,U054,2021-09-10,Expense,Food,8065.0,UPI,,
T8732,U080,2022-07-27,Expense,Food,2210.0,,Delhi,
T12657,U004,2024-01-10,Expense,traval,4701.0,Cash,,test
T12798,U026,2023-05-18,Expense,Food,7180.0,UPI,Lucknow,Grocery shopping
T13047,U055,2022-07-01,Expense,Food,4570.0,Card,Hyderabad,Train ticket
T4832,U063,2022-08-05,Expense,Food,8996.0,bank transfr,Delhi,ATM withdrawal
T5027,U019,2021-09-22,Expense,utlities,396.0,UPI,Chennai,
T4869,U001,2021-03-02,Expense,Food,165.0,Cash,Delhi,Books
T12049,U025,2023-06-07,Expense,helth,1261.0,UPI,Mumbai,Shopping
T2270,U140,2024-10-15,Expense,rnt,9731.0,,Hyderabad,Internet bill
T8829,U091,2021-10-31,Expense,Rent,2214.0,Card,Pune,Train ticket
T13405,U143,2022-03-24,Expense,Entertainment,7173.0,Bank Transfer,Mumbai,Shopping
T8276,U060,2023-02-12,Expense,Food,2875.0,Card,Pune,Online course
T1625,U029,2021-08-23,Income,Freelance,31639.0,Bank Transfer,Chennai,
T6945,U094,2021-12-05,Expense,education,1331.0,UPI,mum,Online course
T12682,U139,2022-12-19,Expense,Rent,7742.0,,Kolkata,Lunch
T12183,U055,2023-06-30,Expense,rnt,7200.0,UPI,Mumbai,asdfgh
T3237,U091,2023-07-26,Expense,rentt,21746.0,Cash,Chennai,
T9534,U061,2024-07-10,Expense,rnt,2828.0,Card,Delhi,Books
T4370,U026,2024-08-12,Expense,Rent,3550.0,banktransfer,Delhi,test
T13710,U132,2021-12-28,Expense,helth,7509.0,UPI,Pune,Uber ride
T4238,U008,2024-01-03,Income,Salary,25841.0,Cash,Delhi,asdfgh
T8447,U142,2022-06-16,Expense,Travel,6297.0,Cash,Ahmedabad,test
T2014,U120,2023-05-31,Income,,33389.0,Cash,jai,Movie tickets
T1114,U059,2023-09-05,Expense,Rent,999999999.0,Cash,Kolkata,ATM withdrawal
T5815,U050,2023-10-21,Expense,utlities,190.0,Cash,Chennai,Shopping
T8505,U101,2021-11-06,Expense,Utilities,999999.0,Cash,Pune,Movie tickets
T10960,U021,2022-04-30,Expense,Rent,4760.0,UPI,Ahmedabad,
T4015,U147,2022-04-08,Expense,education,3310.0,Cash,Ahmedabad,Coffee
T0584,U139,2024-03-15,Expense,utlities,302.0,UPI,Mumbai,asdfgh
T7417,U106,2021-03-15,Expense,Rent,9379.0,Card,Bangalore,Doctor consultation
T5338,U044,2023-06-01,Expense,Food,2752.0,UPI,jai,Electricity bill
T6083,U029,2021-09-24,Expense,Utilities,1494.0,Card,Ahmedabad,Petrol
T4254,U119,2024-11-28,Expense,education,9348.0,UPI,Hyderabad,Petrol
T4996,U011,2024-07-31,Expense,health,4811.0,UPI,Jaipur,Train ticket
T0614,U122,2021-01-06,Income,Bonus,10032.0,Cash,Ahmedabad,...
